Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2018,3,11,22:00,UTC,8,1010.3,91,0,43,-0.2,-1.5,26042,260,3.4,2.3
2018,3,11,23:00,UTC,8,1010.2,92,0,43,-0.3,-1.4,12002,231,1.6,1.1
2018,3,12,00:00,UTC,8,1010.3,94,0,43,-0.5,-1.3,16439,233,2,1.4
2018,3,12,01:00,UTC,8,1010.1,88,0,43,-0.3,-2,37779,215,1.7,1.2
2018,3,12,02:00,UTC,8,1009.7,87,0,43,-0.2,-2.1,46667,207,3.2,2.3
2018,3,12,03:00,UTC,8,1009.6,88,0,43,-0.4,-2.1,40398,168,1.3,1
2018,3,12,04:00,UTC,8,1009.3,90,0,43,-0.5,-2,30959,153,2.5,2
2018,3,12,05:00,UTC,8,1008.7,90,0,43,-0.6,-2.1,27564,130,3.3,2.4
2018,3,12,06:00,UTC,7,1008.3,91,0,43,-0.7,-2,30750,134,2.6,2
2018,3,12,07:00,UTC,7,1008.1,91,0,43,-0.6,-1.9,22791,153,4.9,3.6
2018,3,12,08:00,UTC,7,1008,89,0,43,-0.7,-2.3,20661,138,5.7,3.8
2018,3,12,09:00,UTC,7,1007.3,88,0,43,-0.5,-2.2,24202,154,5.9,4.2
2018,3,12,10:00,UTC,7,1006.7,85,0,43,-0.3,-2.6,24021,150,4.5,3.2
2018,3,12,11:00,UTC,7,1006.1,82,0,43,0.5,-2.3,35363,141,7.8,4.7
2018,3,12,12:00,UTC,7,1005.5,85,0,43,0.5,-1.7,6029,141,6.4,4.2
2018,3,12,13:00,UTC,7,1005,93,0.7,43,0.1,-0.9,7160,127,4.2,3
2018,3,12,14:00,UTC,8,1004.5,98,1.3,43,-0.4,-0.6,1071,114,3.9,2.7
2018,3,12,15:00,UTC,7,1003.1,99,0,42,-0.5,-0.6,1936,98,5.5,3.5
2018,3,12,16:00,UTC,8,1002.3,99,0.2,43,-0.5,-0.6,2142,99,6.1,4.1
2018,3,12,17:00,UTC,8,1001.5,99,0,42,-0.5,-0.6,2412,91,5.2,3.3
2018,3,12,18:00,UTC,8,1000.9,99,0,44,-0.7,-0.8,2059,113,5.1,3.3
2018,3,12,19:00,UTC,8,999.9,99,0,46,-0.9,-1,3800,92,5.4,3.6
2018,3,12,20:00,UTC,7,999,98,0,46,-0.9,-1.2,9632,102,5.8,3.9
2018,3,12,21:00,UTC,7,998.7,98,0,47,-0.9,-1.2,6924,84,4,2.5
2018,3,12,22:00,UTC,7,998,98,0,44,-1.1,-1.3,4045,87,3.6,2
2018,3,12,23:00,UTC,8,997.3,99,0,,-1.1,-1.2,2060,84,3.5,2.3
2018,3,13,00:00,UTC,9,996.6,100,2.3,48,-1.3,-1.3,493,63,4.4,2.9
2018,3,13,01:00,UTC,8,996,100,0,48,-1.3,-1.4,3368,71,2.8,1.6
2018,3,13,02:00,UTC,8,995.3,100,0.5,52,-1.4,-1.4,8228,64,3.1,2.2
2018,3,13,03:00,UTC,8,995,99,0,52,-1.4,-1.5,11556,50,3.5,2.5
2018,3,13,04:00,UTC,8,994.8,99,0,52,-1.6,-1.6,5387,38,3.3,2.2
2018,3,13,05:00,UTC,8,994.8,100,0.2,52,-1.7,-1.7,2313,26,3.2,2.4
2018,3,13,06:00,UTC,8,994.8,99,0,50,-1.6,-1.7,6141,22,3.7,2.6
2018,3,13,07:00,UTC,7,994.8,99,0,51,-1.5,-1.6,8962,21,5.2,3.6
2018,3,13,08:00,UTC,7,995,98,0,51,-1.4,-1.6,12032,21,5.5,3.5
2018,3,13,09:00,UTC,7,995.1,97,0,51,-1.1,-1.6,15411,21,5.7,3.6
2018,3,13,10:00,UTC,7,995.4,95,0,51,-1,-1.7,15541,12,7.5,5.4
2018,3,13,11:00,UTC,7,995.4,93,0,52,-1,-2,19583,9,8.4,6.6
2018,3,13,12:00,UTC,8,995.6,92,0,52,-1,-2.2,20341,10,8.9,6.6
2018,3,13,13:00,UTC,8,995.6,91,0,52,-0.8,-2.1,21840,18,7.1,5.2
2018,3,13,14:00,UTC,8,995.9,93,0,52,-1.4,-2.4,17688,4,9.5,7.1
2018,3,13,15:00,UTC,8,996.2,95,0,52,-1.8,-2.6,14524,2,9.3,6.5
2018,3,13,16:00,UTC,8,996.6,95,0,52,-2.5,-3.2,13008,354,10,7
2018,3,13,17:00,UTC,8,997.1,95,0,52,-2.7,-3.3,13332,350,9,6.9
2018,3,13,18:00,UTC,8,997.2,95,0,52,-2.9,-3.5,14454,351,10.6,7.9
2018,3,13,19:00,UTC,8,997.5,95,0,52,-3.4,-4,16267,343,9.9,7.6
2018,3,13,20:00,UTC,8,997.7,96,0,52,-3.8,-4.3,10185,340,9.9,7.6
2018,3,13,21:00,UTC,8,998.1,96,0,51,-4.1,-4.7,12586,340,10.9,7.6
2018,3,13,22:00,UTC,8,998.4,94,0,51,-4.4,-5.2,17610,336,8.9,6.9
2018,3,13,23:00,UTC,8,998.7,94,0,51,-4.5,-5.3,13789,333,9.2,6.7
2018,3,14,00:00,UTC,8,998.9,94,0,51,-4.6,-5.4,19183,327,9.2,6.6
2018,3,14,01:00,UTC,8,999.4,94,0,50,-4.6,-5.4,19540,335,10,7
2018,3,14,02:00,UTC,8,999.9,93,0,50,-4.9,-5.8,27745,329,8.4,6.4
2018,3,14,03:00,UTC,8,1000.5,88,0,50,-4.6,-6.2,15448,340,11.9,8.1
2018,3,14,04:00,UTC,8,1001.4,89,0,49,-4.9,-6.4,9560,339,9.9,7.6
2018,3,14,05:00,UTC,8,1002.2,91,0,50,-5.3,-6.6,6366,345,9.6,6.8
2018,3,14,06:00,UTC,8,1003.2,86,0,49,-5.4,-7.3,10261,353,9,7
2018,3,14,07:00,UTC,8,1004.1,85,0,48,-5.6,-7.6,15434,359,9.9,6.8
2018,3,14,08:00,UTC,7,1005.2,84,0,49,-6,-8.3,21001,346,11,8.5
2018,3,14,09:00,UTC,7,1006.1,83,0,49,-5.9,-8.4,11359,359,10.6,6.8
2018,3,14,10:00,UTC,8,1007.1,80,0,49,-5.7,-8.7,9247,3,10.7,8.4
2018,3,14,11:00,UTC,8,1008.3,81,0,49,-5.6,-8.4,5930,358,10.7,7.5
2018,3,14,12:00,UTC,8,1009.2,79,0,49,-5.1,-8.2,4124,358,11.5,8.6
2018,3,14,13:00,UTC,7,1010.2,84,0,49,-5,-7.3,2742,356,10.5,7.5
2018,3,14,14:00,UTC,7,1011.3,77,0,49,-5.2,-8.6,11737,4,11.9,9
2018,3,14,15:00,UTC,1,1012.2,77,0,49,-5.8,-9.2,50000,349,11.3,7.5
2018,3,14,16:00,UTC,0,1013.2,78,0,49,-6.5,-9.7,50000,349,10.1,7.8
2018,3,14,17:00,UTC,0,1014.3,87,0,49,-7.7,-9.5,50000,343,7,5.5
2018,3,14,18:00,UTC,0,1015,90,0,49,-8.4,-9.8,50000,338,6.1,4.5
2018,3,14,19:00,UTC,0,1015.6,91,0,49,-8.9,-10.1,50000,344,7.1,5.5
2018,3,14,20:00,UTC,0,1016.3,93,0,49,-9.9,-10.8,35912,319,4.8,3.8
2018,3,14,21:00,UTC,0,1016.7,92,0,49,-10.7,-11.6,50000,337,5,3.6
2018,3,14,22:00,UTC,0,1017.2,93,0,49,-10.9,-11.8,50000,341,5.2,3.8
2018,3,14,23:00,UTC,0,1017.6,92,0,48,-11.6,-12.6,49081,340,2.3,1
2018,3,15,00:00,UTC,0,1018.2,92,0,48,-12,-13.1,46648,336,4.9,3.3
2018,3,15,01:00,UTC,0,1018.6,91,0,48,-12.5,-13.6,50000,340,3.4,2
2018,3,15,02:00,UTC,0,1018.9,91,0,48,-13.4,-14.5,50000,10,3.5,2.5
2018,3,15,03:00,UTC,0,1019.5,92,0,48,-15.9,-17,34738,9,2.9,2.1
2018,3,15,04:00,UTC,0,1020,92,0,48,-14.1,-15.1,26495,14,2.4,1.4
2018,3,15,05:00,UTC,2,1020.7,92,0,48,-15.2,-16.2,14430,350,3,2
2018,3,15,06:00,UTC,7,1021.2,91,0,48,-13.4,-14.5,2499,331,2.3,1.9
2018,3,15,07:00,UTC,3,1022,90,0,48,-12.5,-13.8,23874,18,3.2,1.9
2018,3,15,08:00,UTC,6,1022.3,87,0,48,-10.4,-12.2,10405,355,3.8,2.8
2018,3,15,09:00,UTC,6,1022.8,83,0,48,-9,-11.3,9928,347,4.3,2.5
2018,3,15,10:00,UTC,0,1023.1,82,0,48,-8.1,-10.7,50000,335,5.2,3.8
2018,3,15,11:00,UTC,0,1023.3,73,0,48,-6.6,-10.7,37500,357,5,3.8
2018,3,15,12:00,UTC,0,1023.5,68,0,48,-6,-10.9,39335,354,5.6,4
2018,3,15,13:00,UTC,0,1023.8,65,0,48,-5.7,-11.2,50000,341,6.8,5.2
2018,3,15,14:00,UTC,0,1024.1,61,0,48,-5.8,-12.1,50000,351,6.6,5.1
2018,3,15,15:00,UTC,0,1024.3,66,0,48,-6.6,-11.8,48415,342,6.3,5
2018,3,15,16:00,UTC,0,1024.6,77,0,48,-8.4,-11.8,49346,324,5.2,4
2018,3,15,17:00,UTC,0,1025.3,83,0,48,-10.5,-12.9,49457,335,4.5,3.5
2018,3,15,18:00,UTC,0,1025.7,90,0,48,-11.6,-12.9,49690,349,6.4,5.1
2018,3,15,19:00,UTC,0,1026,91,0,48,-12.6,-13.7,50000,360,4.8,3.6
2018,3,15,20:00,UTC,0,1026.2,91,0,48,-13.2,-14.4,50000,360,3.9,2.9
2018,3,15,21:00,UTC,0,1026.5,93,0,48,-13.9,-14.7,50000,334,2.4,1.8
2018,3,15,22:00,UTC,0,1026.7,91,0,48,-14.4,-15.5,50000,349,4,3.5
2018,3,15,23:00,UTC,0,1027,92,0,48,-15.3,-16.3,47286,341,2.7,2
2018,3,16,00:00,UTC,0,1027.4,92,0,48,-16.3,-17.3,50000,342,3.5,2.8
2018,3,16,01:00,UTC,0,1027.7,93,0,48,-16.1,-17,50000,343,3.9,3.3
2018,3,16,02:00,UTC,0,1028.1,91,0,48,-15.8,-16.9,48801,340,4.4,4
2018,3,16,03:00,UTC,0,1028.6,91,0,48,-16.5,-17.7,50000,342,3.5,3.1
2018,3,16,04:00,UTC,0,1029.1,89,0,48,-16.8,-18.2,44510,317,1.7,1.1
2018,3,16,05:00,UTC,0,1029.5,86,0,48,-17.4,-19.1,49852,270,1.3,0.7
2018,3,16,06:00,UTC,0,1030.1,84,0,48,-18.9,-20.9,22905,0,0,0
2018,3,16,07:00,UTC,0,1030.4,89,0,48,-13.3,-14.8,36558,13,3,2.5
2018,3,16,08:00,UTC,0,1030.6,83,0,48,-12.6,-14.9,36874,17,3.3,2.2
2018,3,16,09:00,UTC,0,1030.7,81,0,48,-9.4,-12,33458,9,3.6,2.7
2018,3,16,10:00,UTC,0,1030.7,80,0,48,-8.1,-10.9,45154,356,5.9,4.6
2018,3,16,11:00,UTC,0,1030.6,72,0,48,-6.4,-10.6,35355,353,6.5,4.6
2018,3,16,12:00,UTC,0,1030.3,69,0,48,-5.5,-10.3,33915,5,7.3,5.5
2018,3,16,13:00,UTC,0,1030.2,66,0,48,-5.3,-10.7,41433,354,8.5,6.6
2018,3,16,14:00,UTC,0,1030.1,67,0,48,-5.7,-10.8,41703,360,10.6,8.9
2018,3,16,15:00,UTC,0,1030.1,68,0,48,-6.3,-11.3,47768,356,8.9,6.8
2018,3,16,16:00,UTC,0,1030.3,72,0,48,-7.5,-11.8,50000,350,6.7,5.4
2018,3,16,17:00,UTC,0,1030.6,75,0,48,-9.1,-12.7,16182,351,8.5,6.3
2018,3,16,18:00,UTC,0,1031.1,82,0,48,-11.1,-13.6,49641,346,5.1,4.4
2018,3,16,19:00,UTC,0,1031.1,86,0,48,-12.3,-14.1,50000,349,3.7,3
2018,3,16,20:00,UTC,0,1031.2,88,0,48,-12.9,-14.5,50000,346,4.1,3.7
2018,3,16,21:00,UTC,0,1031.1,90,0,48,-12.9,-14.2,50000,345,2.4,1.8
2018,3,16,22:00,UTC,0,1031.2,87,0,48,-13.1,-14.8,50000,349,4,3.4
2018,3,16,23:00,UTC,0,1031.2,91,0,48,-14.3,-15.4,50000,349,3.7,3.1
2018,3,17,00:00,UTC,0,1031.1,89,0,48,-18.8,-20.2,30702,5,2.9,2.2
2018,3,17,01:00,UTC,0,1031.1,89,0,48,-17.1,-18.5,33563,343,1.5,1
2018,3,17,02:00,UTC,0,1030.8,87,0,48,-18,-19.5,38345,210,0.9,0.8
2018,3,17,03:00,UTC,0,1030.8,86,0,48,-19.6,-21.4,16186,242,0.8,0.6
2018,3,17,04:00,UTC,0,1030.7,86,0,48,-19.5,-21.2,46443,245,2.1,1.5
2018,3,17,05:00,UTC,1,1030.4,84,0,48,-23.9,-25.9,31756,190,1,0.6
2018,3,17,06:00,UTC,0,1030,82,0,48,-23.6,-25.7,6594,178,1,0.9
2018,3,17,07:00,UTC,1,1029.2,89,0,48,-18.3,-19.7,6046,218,2.8,1.5
2018,3,17,08:00,UTC,1,1028.6,85,0,48,-13.8,-15.8,30901,222,3.4,2.4
2018,3,17,09:00,UTC,1,1027.9,73,0,48,-10.3,-14.2,41892,223,2.8,1.8
2018,3,17,10:00,UTC,6,1026.8,69,0,48,-7.5,-12.2,47649,232,4.8,3.5
2018,3,17,11:00,UTC,7,1025.9,55,0,48,-4.5,-12.1,45899,247,6.3,4
2018,3,17,12:00,UTC,1,1025,53,0,48,-3.4,-11.6,40122,257,7,5.2
2018,3,17,13:00,UTC,2,1023.9,49,0,48,-3,-12.2,38432,251,6.4,4.6
2018,3,17,14:00,UTC,2,1023.1,50,0,48,-3.2,-12.2,49656,249,6.4,3.7
2018,3,17,15:00,UTC,0,1022.4,52,0,48,-3.9,-12.2,50000,252,5,3.3
2018,3,17,16:00,UTC,1,1021.6,61,0,48,-5.3,-11.5,50000,249,4.6,3.3
2018,3,17,17:00,UTC,1,1021,71,0,48,-6.3,-10.7,50000,234,4.8,3.4
2018,3,17,18:00,UTC,2,1020.4,75,0,48,-7.1,-10.8,50000,234,5,3.7
2018,3,17,19:00,UTC,2,1019.5,78,0,48,-7.6,-10.8,50000,235,4.5,2.9
2018,3,17,20:00,UTC,7,1018.4,79,0,48,-7.7,-10.7,50000,241,6,4.4
2018,3,17,21:00,UTC,7,1018,78,0,48,-8,-11.2,50000,238,3.3,2.6
2018,3,17,22:00,UTC,3,1017.2,78,0,48,-7.3,-10.5,50000,230,3.1,2.2
2018,3,17,23:00,UTC,7,1016.2,82,0,48,-6.9,-9.4,49141,232,3.2,2.5
2018,3,18,00:00,UTC,7,1015.2,87,0,48,-6.5,-8.4,46471,234,5,3.6
2018,3,18,01:00,UTC,7,1014,84,0,48,-4.2,-6.5,46139,244,5.3,3.4
2018,3,18,02:00,UTC,7,1013.2,83,0,48,-3.7,-6.2,43595,256,6.9,4.2
2018,3,18,03:00,UTC,7,1012.5,83,0,48,-3.5,-5.9,48969,255,6,4.4
2018,3,18,04:00,UTC,7,1011.8,83,0,48,-2.7,-5.2,35433,270,6.8,4.7
2018,3,18,05:00,UTC,8,1011.1,82,0,48,-2.1,-4.8,49315,255,5.9,4.3
2018,3,18,06:00,UTC,8,1010.4,80,0,48,-1.5,-4.4,50000,252,5.8,3.8
2018,3,18,07:00,UTC,7,1009.7,75,0,48,0,-4,38759,261,9.7,5.3
2018,3,18,08:00,UTC,0,1009.1,71,0,48,0.6,-3.9,35499,259,7.2,4.7
2018,3,18,09:00,UTC,7,1008.5,68,0,48,1.5,-3.7,41138,250,8.1,5
2018,3,18,10:00,UTC,7,1007.8,67,0,48,2.1,-3.3,34019,246,8.5,6
2018,3,18,11:00,UTC,7,1007.1,66,0,47,2.2,-3.5,36320,257,10.4,7.4
2018,3,18,12:00,UTC,7,1006.5,66,0,47,2.4,-3.2,39569,252,9.8,6.2
2018,3,18,13:00,UTC,8,1005.9,69,0,47,2.1,-3,46123,249,11.9,7.4
2018,3,18,14:00,UTC,8,1004.8,74,0,47,1.9,-2.3,49868,241,11,7.1
2018,3,18,15:00,UTC,8,1003.9,68,0,47,2.6,-2.7,50000,246,10.1,6.8
2018,3,18,16:00,UTC,7,1003,70,0,47,2.4,-2.5,50000,242,9.6,7.1
2018,3,18,17:00,UTC,7,1002.7,73,0,47,2.3,-2.2,50000,246,8.3,4.8
2018,3,18,18:00,UTC,7,1002.3,75,0,47,1.8,-2.1,50000,246,5.2,3.7
2018,3,18,19:00,UTC,7,1002.3,73,0,47,3,-1.4,50000,307,8.7,5.2
2018,3,18,20:00,UTC,7,1002.6,87,0,47,1.3,-0.7,50000,304,5.6,4
2018,3,18,21:00,UTC,6,1002.5,85,0,47,0.4,-1.8,50000,282,5.6,3.7
2018,3,18,22:00,UTC,0,1002.6,71,0,47,-0.3,-4.8,50000,290,4.6,3.2
2018,3,18,23:00,UTC,5,1002.1,77,0,47,-1.1,-4.6,50000,253,5.2,3.8
2018,3,19,00:00,UTC,7,1001.4,85,0,47,-2,-4.2,50000,246,5.2,4
2018,3,19,01:00,UTC,3,1000.9,82,0,47,-2.2,-4.8,50000,253,5.6,3.9
2018,3,19,02:00,UTC,3,1000.1,80,0,47,-2.3,-5.3,50000,255,4.5,3.3
2018,3,19,03:00,UTC,8,998.9,78,0,47,-1.5,-4.9,50000,248,7.1,5.1
2018,3,19,04:00,UTC,8,998.4,73,0,47,-0.3,-4.6,50000,279,8.4,3.9
2018,3,19,05:00,UTC,7,997.8,72,0,47,-0.2,-4.7,43723,299,5.3,3.4
2018,3,19,06:00,UTC,7,997.5,69,0,47,0.3,-4.7,38624,296,4.6,3.2
2018,3,19,07:00,UTC,7,997,68,0,47,0.8,-4.5,41600,298,7,4.6
2018,3,19,08:00,UTC,7,997.1,60,0,47,1.1,-5.8,48456,310,9,5.9
2018,3,19,09:00,UTC,1,996.7,57,0,46,1,-6.5,40942,312,10.8,6.8
2018,3,19,10:00,UTC,0,996.4,51,0,46,1,-8,47936,314,10.3,7.8
2018,3,19,11:00,UTC,0,996.1,45,0,46,1.7,-9,37526,321,8.9,6.1
2018,3,19,12:00,UTC,1,995.9,42,0,46,2.5,-9.2,32045,277,6.8,4.8
2018,3,19,13:00,UTC,1,996,45,0,47,1.8,-8.8,38924,309,8.3,5.8
2018,3,19,14:00,UTC,1,996.1,46,0,47,1.7,-8.5,50000,291,6,4.1
2018,3,19,15:00,UTC,6,996.3,45,0,47,1.8,-8.8,48892,308,8.1,5.3
2018,3,19,16:00,UTC,7,996.6,60,0,47,0.8,-6.1,50000,311,5.7,4.1
2018,3,19,17:00,UTC,7,997.4,72,0,47,-0.6,-5,50000,311,4.7,3.3
2018,3,19,18:00,UTC,8,998.7,96,0,47,-1.9,-2.5,8228,323,4.5,3.3
2018,3,19,19:00,UTC,7,999.3,91,0,47,-2,-3.3,49226,322,5.2,3.7
2018,3,19,20:00,UTC,7,1000.2,84,0,46,-2.8,-5.2,50000,347,10.6,8
2018,3,19,21:00,UTC,7,1000.9,86,0,47,-3,-5,15604,342,9.9,7.2
2018,3,19,22:00,UTC,8,1001.5,96,0.8,47,-4,-4.4,713,322,6.3,4.3
2018,3,19,23:00,UTC,7,1002.1,95,0,48,-3.8,-4.6,3346,347,7.1,5.4
2018,3,20,00:00,UTC,7,1003.3,92,0,48,-4.3,-5.4,6730,350,9.7,7.6
2018,3,20,01:00,UTC,8,1004.4,92,0,48,-4.9,-5.9,10274,351,10.2,8.2
2018,3,20,02:00,UTC,7,1005.5,92,0,47,-5.8,-6.9,4841,355,11.7,8.7
2018,3,20,03:00,UTC,7,1006.6,90,0,48,-7.5,-8.9,9967,357,10.3,7.9
2018,3,20,04:00,UTC,7,1007.9,89,0,48,-8.6,-10.2,2807,344,9,7
2018,3,20,05:00,UTC,7,1009.3,86,0,48,-8.5,-10.4,18276,360,10.6,7.9
2018,3,20,06:00,UTC,1,1010.5,83,0,48,-9.3,-11.6,46695,14,11.2,7.5
2018,3,20,07:00,UTC,0,1011.9,75,0,48,-8.9,-12.5,17722,22,10.1,6.5
2018,3,20,08:00,UTC,0,1012.9,64,0,47,-8.4,-14,24477,27,10.1,6.8
2018,3,20,09:00,UTC,0,1014,54,0,47,-7.6,-15.3,29906,24,8,5.6
2018,3,20,10:00,UTC,0,1014.8,48,0,47,-6.4,-15.8,50000,16,9.8,7.3
2018,3,20,11:00,UTC,0,1015.3,45,0,47,-5.9,-16.1,34260,16,10,5.8
2018,3,20,12:00,UTC,0,1015.9,47,0,47,-5.5,-15,32653,3,7.3,5.3
2018,3,20,13:00,UTC,0,1016.1,42,0,47,-4.9,-15.8,38977,345,8.2,5.8
2018,3,20,14:00,UTC,0,1016.4,43,0,47,-5.2,-15.8,50000,360,5.7,4.6
2018,3,20,15:00,UTC,0,1016.6,47,0,47,-5.5,-15,41648,360,6,5
2018,3,20,16:00,UTC,0,1016.9,49,0,47,-6.3,-15.2,50000,342,3.5,2.8
2018,3,20,17:00,UTC,0,1017.3,54,0,46,-8.2,-15.8,50000,326,1.2,0.9
2018,3,20,18:00,UTC,0,1017.5,77,0,47,-15.3,-18.4,47508,0,0,0
2018,3,20,19:00,UTC,0,1017.5,82,0,46,-17.9,-20.2,45674,160,1.4,1.2
2018,3,20,20:00,UTC,0,1017.6,87,0,47,-21.2,-22.7,38218,8,1.6,1
2018,3,20,21:00,UTC,0,1017.3,89,0,47,-20.1,-21.5,22205,128,0.8,0.6
2018,3,20,22:00,UTC,0,1016.7,89,0,47,-19.3,-20.7,27719,331,1.1,0.5
2018,3,20,23:00,UTC,3,1015.8,89,0,47,-19.6,-20.9,18834,,0,0
2018,3,21,00:00,UTC,8,1015.1,87,0,47,-18.3,-19.9,31084,,0,0
2018,3,21,01:00,UTC,8,1014.2,92,0,48,-14.9,-15.9,33101,195,4.1,2
2018,3,21,02:00,UTC,8,1012.8,61,0,47,-8.9,-15.2,50000,186,9.5,7.5
2018,3,21,03:00,UTC,8,1011.5,53,0,47,-8,-15.8,50000,192,11,7.7
2018,3,21,04:00,UTC,8,1010,54,0,47,-7.7,-15.3,27513,191,11.1,8.4
2018,3,21,05:00,UTC,8,1008.7,56,0,47,-7.2,-14.5,47565,198,9.9,7.3
2018,3,21,06:00,UTC,7,1007.7,61,0,47,-6.5,-12.8,41884,201,11.8,8
2018,3,21,07:00,UTC,7,1006.7,64,0,47,-5.7,-11.4,38917,202,10.8,7.4
2018,3,21,08:00,UTC,8,1006.1,79,0,47,-4.9,-8.1,1548,205,11.7,7.9
2018,3,21,09:00,UTC,8,1005.5,86,0,47,-4.1,-6.2,2318,201,12.7,8.4
2018,3,21,10:00,UTC,8,1004.5,83,0,47,-2.9,-5.4,8419,203,11.1,7.9
2018,3,21,11:00,UTC,8,1004,88,0,47,-2.2,-3.9,6320,205,9.8,7.2
2018,3,21,12:00,UTC,8,1003.6,87,0,47,-1,-3,4495,209,8.7,6.2
2018,3,21,13:00,UTC,8,1003.2,85,0,47,-0.1,-2.3,23721,201,7.8,6.1
2018,3,21,14:00,UTC,7,1002.6,82,0,47,1,-1.7,37413,201,8.3,6.2
2018,3,21,15:00,UTC,7,1002.2,81,0,47,1,-1.9,35325,195,8,5.9
2018,3,21,16:00,UTC,2,1001.6,82,0,47,0.9,-1.8,48263,196,8.7,6.4
2018,3,21,17:00,UTC,4,1001.5,86,0,47,-0.1,-2.2,42220,199,7.2,5.2
2018,3,21,18:00,UTC,0,1001.1,90,0,47,-1.1,-2.5,36375,205,5.8,4.1
2018,3,21,19:00,UTC,5,1000.4,89,0,47,-0.9,-2.4,37904,206,5.4,3.5
2018,3,21,20:00,UTC,7,999.8,88,0,47,-0.7,-2.4,48854,210,4.8,3.8
2018,3,21,21:00,UTC,7,999.5,90,0,47,-1,-2.5,50000,217,4,3.1
2018,3,21,22:00,UTC,7,999,92,0,47,-1.6,-2.8,48897,231,3.9,2.8
2018,3,21,23:00,UTC,7,998.3,94,0,47,-2.2,-3,50000,219,3,2.2
2018,3,22,00:00,UTC,7,998,95,0,47,-2.8,-3.4,50000,226,2.3,1.3
2018,3,22,01:00,UTC,6,997.3,93,0,46,-1.6,-2.5,50000,213,4.5,3.6
2018,3,22,02:00,UTC,7,996.5,92,0,46,-1.3,-2.4,50000,218,5.2,4
2018,3,22,03:00,UTC,7,995.8,93,0,46,-1.5,-2.4,42577,213,5.6,4.1
2018,3,22,04:00,UTC,7,994.9,94,0,47,-1.5,-2.2,50000,212,4.4,3.1
2018,3,22,05:00,UTC,8,994.2,96,0,48,-0.8,-1.3,15182,235,5.3,3.9
2018,3,22,06:00,UTC,8,993.5,98,1.6,47,-0.2,-0.5,1686,247,3.7,2.5
2018,3,22,07:00,UTC,8,992.9,98,0,48,0.4,0.2,2303,253,5.5,3.9
2018,3,22,08:00,UTC,8,992.7,94,0,49,1,0.1,7662,303,8.5,5.6
2018,3,22,09:00,UTC,7,993.1,95,0,48,0.2,-0.5,3774,321,9.3,6.9
2018,3,22,10:00,UTC,7,993.7,91,0,48,0.4,-0.8,9190,316,10.9,7.4
2018,3,22,11:00,UTC,7,994.5,91,0,47,0.3,-1,16850,319,11.5,7.6
2018,3,22,12:00,UTC,8,995.2,89,0,47,0.1,-1.4,4164,325,10.2,7.4
2018,3,22,13:00,UTC,7,996,86,0,48,0.1,-2,40072,348,10.4,8.5
2018,3,22,14:00,UTC,7,997.3,87,0,47,-2.3,-4.1,30103,344,14,8.6
2018,3,22,15:00,UTC,7,998.5,91,0,47,-2.1,-3.4,17032,343,13.1,9
2018,3,22,16:00,UTC,8,999.6,89,0,47,-2.5,-4,28204,353,11.2,8.4
2018,3,22,17:00,UTC,8,1000.7,84,0,47,-3.4,-5.6,40398,355,12.4,9
2018,3,22,18:00,UTC,2,1001.5,84,0,47,-5.2,-7.5,50000,345,6.1,4.6
2018,3,22,19:00,UTC,0,1001.9,90,0,47,-6.5,-7.9,50000,342,4,3.2
2018,3,22,20:00,UTC,0,1002.6,92,0,47,-7.3,-8.4,46268,328,4.1,3.1
2018,3,22,21:00,UTC,0,1003,92,0,47,-8.1,-9.1,43478,316,5.2,3.7
2018,3,22,22:00,UTC,2,1003.5,93,0,47,-8.7,-9.7,43969,317,5.3,4.2
2018,3,22,23:00,UTC,7,1003.5,91,0,47,-8,-9.2,24064,333,5.2,4
2018,3,23,00:00,UTC,8,1003.7,91,0,47,-7.8,-9,26558,339,6.7,4.9
2018,3,23,01:00,UTC,8,1004.1,91,0,47,-7.3,-8.6,23872,341,5.8,4.7
2018,3,23,02:00,UTC,8,1004.2,91,0,47,-7.2,-8.4,34924,346,5,3.9
2018,3,23,03:00,UTC,0,1004.9,93,0,47,-9.2,-10.1,35485,331,4.4,2.8
2018,3,23,04:00,UTC,0,1005.4,94,0,47,-10.4,-11.2,32743,345,2.8,2
2018,3,23,05:00,UTC,0,1006,93,0,47,-11.5,-12.5,28367,356,4,3
2018,3,23,06:00,UTC,0,1006.3,89,0,47,-10.9,-12.4,31728,355,3.2,2.8
2018,3,23,07:00,UTC,1,1006.7,79,0,47,-9.7,-12.7,30411,27,2.8,2
2018,3,23,08:00,UTC,0,1006.9,77,0,47,-7.7,-11,31679,13,3.6,2.4
2018,3,23,09:00,UTC,0,1007.2,74,0,47,-6.7,-10.6,42693,23,3.8,2.8
2018,3,23,10:00,UTC,0,1007.2,73,0,47,-6.1,-10.1,48700,42,2.6,1.7
2018,3,23,11:00,UTC,0,1007.3,57,0,47,-3.9,-11.2,37063,316,1.6,1.2
2018,3,23,12:00,UTC,0,1007,58,0,47,-3,-10.2,41482,209,2.1,1.6
